company,source_type,text,sentiment_score
Santos,esg_report,"Delivering on our Climate Transition • projects not advancing and workforce Action Plan for further details. We have not identified any material financial reduction, and reduction of decent work • We are currently undertaking a impacts in the current reporting period that and quality jobs. comprehensive systems, process and are directly attributable to this risk. Anticipated financial impact technology review to improve workforce productivity and efficiency. Not quantifiable. Quantification methodology Santos is unable to quantify the anticipated impacts from this risk over the short, medium and long-term. There is significant uncertainty associated with the basis for any financial quantification of the anticipated financial impacts due to the complexity of our workforce composition, variety of technical disciplines required to operate and develop our assets, and geographical locations. Relevant metrics Vulnerability metric Assumptions Related targets Nil. This metric has been calculated on the basis that no assets or business activities Refer to Targets have been assessed as potentially vulnerable to this risk. We are not aware of any and metrics. workforce attraction and retention issues directly attributable to this risk. Santos applies its Executive Remuneration Framework to attract and retain executives and key personnel. This includes employment arrangements underpinned by competitive benchmarked remuneration designed to attract and retain executive talent and employees in business- critical roles. Talent management and succession planning frameworks are established for employee development, career planning and key people risks management. We have also implemented a range of new people initiatives focusing on maintaining a high performance culture that rewards great results and ensures Santos is a great place to work by attracting and retaining the best people. Santos listening platforms offer a reliable way to monitor and validate this risk. The fundamental purpose is to develop and maintain an effective framework that supports and reinforces the ongoing successful execution of Santos’ strategy and vision. 76 Overview Sustainability Sustainability Governance Reserves Directors’ Remuneration Financial Additional Report Report Statement Report Report Report information (voluntary) (mandatory) S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Transition risk 5: Carbon emissions expectations Impact of Time horizon Related climate material transition Summary of impact to business model and value chain S M L business risk scenarios Risk type: Reputational Santos’ approach to decarbonisation and emissions targets are not aligned with stakeholder Climate IEA NZE: expectations. Santos anticipates its activities may potentially be subject to increasing regulation change",-0.9778967380989343
Santos,esg_report,"Increases risk and costs associated with climate change and the management of carbon emissions. Santos’ For further S&P net-zero emissions reduction targets remain a strong focus in the delivery of its strategic details refer Renaissance: commitments. Santos’ equity share Scope 1 emissions are predominantly located in Australia and to Directors Increases risk PNG comprising direct emissions from facilities due to fuel combustion, flaring, venting, CO2 Report. removal and fugitive emissions. Along with specific projects focussed on reducing emissions, IEA STEPS: an emissions reduction and minimisation focus forms part of Santos’ routine operations. New Unchanged production at Barossa LNG and Pikka phase 1 will be net-zero reservoir emissions to comply with the Australian Government’s Safeguard Mechanism and voluntary net-zero Scope 1 and 2 equity emissions respectively, resulting in an increase in production without the requisite emissions increase as would have been the case historically. This will be achieved primarily through offsets from carbon credits while physical emission reduction solutions continue to be explored and progressed. Current impacts Anticipated impacts Management mitigation actions In 2025, our climate transition approach was In the short-term, Santos does not anticipate Preventative controls again put to a non-binding advisory Say on risk of misalignment with stakeholders based Santos is actively managing this risk by Climate vote at our 2025 Annual General on our most recent Say on Climate in 2025. In ensuring we have a Climate Transition Action Meeting. There was resounding support for the medium to long-term, risk of misalignment Plan aligned to the company’s strategy and Santos’ Say on Climate with 85.85 per cent of could occur due to many factors, including disciplined operating model. Key controls voting shareholders supporting the Company’s misalignment of Santos’ strategy to achieve its include: advisory resolution. In 2022, Santos’ Say emissions reduction targets with stakeholder on Climate result was 62.81 per cent. The expectations. Example of financial impacts • robust climate and sustainability reporting significant improvement in performance include: • investor and bank engagement strategy demonstrates strong shareholder support. We • increased cost of capital and insurance • industry advocacy continue to monitor the potential impact of stakeholder misalignment through ongoing • increased operating costs through the cost • ongoing monitoring of industry and global engagement with key stakeholders. of compliance operating above baselines decarbonisation trends and strategies. • increased costs associated with Current financial impact Strategic decisions government engagement and advocacy. Not material. • Santos’ CTAP will",-0.0013718102127313614
Santos,esg_report,"continue to evolve to Anticipated financial impact incorporate changes in the global energy Quantification methodology Not quantifiable. transition environment, technology We have not identified any material financial advancements and ongoing feedback from impacts in the current reporting period that Quantification methodology our stakeholders. are directly attributable to this risk. Santos is unable to quantify the anticipated • Refer to Delivering on our Climate Transition impacts from this risk over short, medium and Action Plan for further details. long term time horizons. There is significant uncertainty surrounding future demand for oil, gas and LNG and related products, and therefore the basis for any potential financial quantification of the anticipated financial impacts due to our wide range of stakeholders and complex and variable nature of stakeholder priorities. Santos has a wide range of stakeholders who are influenced by multiple factors beyond climate change, and it is not possible to isolate the impacts to this risk. Relevant metrics Vulnerability metric Assumptions Related targets $136 million CTAP (4 per cent) This metric calculates the portion of CTAP spend in the current reporting period as a Refer to Targets percentage of total asset additions and acquisitions as reported in the segment note of the and metrics financial report. This metric has been calculated on the basis that CTAP spend is potentially vulnerable to this risk as it can be influenced by stakeholder expectations. All of Santos’ CTAP is deemed to be potentially vulnerable to this risk, although Santos notes that current vulnerability is considered low based on the results from our Say on Climate vote at our 2025 Annual General Meeting. 77 Santos Annual Report 2025 S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Transition risk 6: Access to capital markets Impact of Time horizon Related climate material transition Summary of impact to business model and value chain S M L business risk scenarios Risk type: Market Reduced access to capital markets due to increasing concerns about the potential negative Litigation and IEA NZE: effects of climate change. Santos has debt obligations and relies on access to debt and equity disputes Increases risk financing to conduct its business, in particular, the development of large-scale projects. There is Access and S&P a risk that we may not be able to access equity or debt capital markets to support our business licence to Renaissance: objectives, or successfully refinance debt facilities",-0.9748240321641788
Santos,esg_report,"on commercially favourable terms, or at all. operate Increases risk The ability to secure financing, or financing on acceptable terms, may be adversely affected by ESG factors, the Company’s financial position, volatility in the financial markets, or by a For further IEA STEPS: downgrade by credit rating agencies. Santos has a centralised corporate treasury function details refer Unchanged responsible for our funding and capital management. to Directors Report. Current impacts Anticipated impacts Management mitigation actions Santos continues to monitor the impact of In the short to medium-term we do not Preventative controls climate change as part of our broader capital anticipate risk of reduced access to capital Santos is actively managing this risk through a management and liquidity framework and markets due to increasing concerns about the range of controls which include: reporting to the market. This is primarily negative impacts of climate change based managed through a strong balance sheet and on recent financing. In the longer term there • disciplined low-cost operating model diversified portfolio. In 2025, Santos received is a risk that we may not be able to access • treasury Financial Risk Management Policy positive credit rating assessments by Moody’s equity or debt capital markets to support our • adequate liquidity Investors Service (Baa3 with stable outlook), business objectives, or successfully refinance S&P Global Ratings (BBB- with stable outlook) debt facilities on commercially favourable • diversification of income streams from and Fitch Ratings (BBB with stable outlook). terms, or at all due to increasing concerns portfolio of core assets Recent financing demonstrates the strength about the negative impact of climate change. • access to multiple debt capital markets. and diversity of the portfolio. Weighted Potential financial impacts include: average cost of borrowings decreased from Strategic decisions • increased cost of capital and reduced 6.57 per cent in 2024 to 5.59 per cent in access to risk transfer via insurance markets • CTAP diversification and capital allocation. 2025. The decrease was primarily driven by a Refer to Delivering on our Climate Transition decrease in interest rates not climate-related • reduced capacity and / or willingness Action Plan for further details. matters. for debt markets to provide finance accommodation • Santos announced an updated capital In 2025, Santos also priced a $1 billion 10-year allocation framework to support delivery • diversification of income streams and from bond in the US dollar Rule 144A/Reg S market. of Santos’ strategy.",-0.985666457680054
Santos,esg_report,"This includes investing portfolio of core assets. This demonstrates strong support for the in the energy transition in line with the company from debt capital markets. Anticipated financial impact company CTAP. For further details relating to Santos’ funding Not quantifiable. • Santos actively engages with ESG and risk management refer to Section 5 in the rating agencies as part of our continued Financial Report on page 228. Quantification methodology commitment to improved transparency in sustainability reporting. Our 2025 Santos is unable to quantify the anticipated Current financial impact performance included top quartile results impacts from this risk over the short, medium for MSCI ESG Rating and S&P Corporate Not material. and long-term. There is significant uncertainty Sustainability Assessment. associated with the basis for any financial Quantification methodology quantification of the anticipated financial • In 2024, Santos entered into a Transition We have not identified any material financial impacts due to the complexity of capital Loan with two banks (on a bilateral basis impacts in the current reporting period that markets and variety in funding options. We and with the benefit of a Second Party are directly attributable to this risk. regularly monitor our capital management and Opinion) for the development and operation liquidity, including the consideration of external of Moomba CCS. market conditions impacting Santos. This includes stress-testing our capital management framework and liquidity under a range of scenarios to evaluate business performance under adverse conditions. Santos continues to monitor the risk of adverse or reduced access to capital markets and will reassess our quantification methodology each reporting period. Relevant metrics Vulnerability metric Assumptions Related targets $382 million expense (10 per cent) This metric calculates the portion of Interest expense as a percentage of Total expenses, Refer to Targets which comprises Cost of sales and Other expenses. This metric has been calculated on the and metrics. basis that interest expense is potentially vulnerable to this risk. This metric provides insights to the relative ratio of interest expense to total Expenses in the reporting period. We have assumed all interest expense is potentially vulnerable to this risk, although Santos notes that funding is derived from multiple debt markets and current exposure and vulnerability is low. 78 Overview Sustainability Sustainability Governance Reserves Directors’ Remuneration Financial Additional Report Report Statement Report Report Report information (voluntary) (mandatory) S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Transition risk",-0.894080238416791
Santos,esg_report,"7: Reduced demand for products Impact of Time horizon Related climate material transition Summary of impact to business model and value chain S M L business risk scenarios Risk type: Market Reduced demand for Santos’ oil, gas, LNG and related products due to either demand Volatility in oil IEA NZE: decreasing or transition to lower carbon products. Santos’ business primarily comprises the and gas prices Increases risk production and sale of oil and gas products (including LNG) to a variety of buyers under short, For further S&P medium, and long-term contracts. An extended or substantial decline in demand and prices details refer Renaissance: for oil, LNG and gas may materially affect Santos’ financial position including the ability to to Directors Increases risk fund planned activity, service debt repayments, borrow money or raise additional capital, and Report. adversely impact Santos’ credit rating. Lower oil and gas prices may also reduce Santos’ reserves IEA STEPS: and / or the amount of oil and natural gas that can be produced economically. Unchanged Current impacts Anticipated impacts Management mitigation actions We continue to see strong demand for oil, gas In the short to medium-term we do not Preventative controls and LNG and related products from current anticipate any reduction in demand for Santos’ Santos is actively managing this risk through and target markets domestically and in the oil, gas, LNG, and related products based a range of controls which include: Asia-Pacific region. on recent customer activity and short to medium-term forecasts. Over the longer term, • disciplined low-cost operating model Santos revenue is linked to oil price. 2025 Brent price sensitivity: ~$400 million in free while global demand may shift in response to • Santos’ three-horizon strategy decarbonisation trends, we expect regional cash flow from operations for every $10 • balanced revenue streams demand for gas to remain strong, underpinned increase in Brent oil prices. by its role in energy security and the transition • portfolio diversification For further details relating to the judgements to lower carbon energy. Oil is also expected to • pursuit of future income streams from Santos has made in relation to commodity retain a role in sectors such as petrochemicals, products and services that are attractive to prices in the preparation of its financial aviation and heavy transport, where consumers statements, refer to Note 1.3 Significant alternatives are less readily available. Potential • potential to develop a portfolio of",-0.9824189096689224
Santos,esg_report,"low accounting judgements, estimates and financial impacts include: carbon fuels opportunities to meet future assumptions in our Financial Report. • free cash flow decline customer needs and maintain investor Current financial impact • lower revenue from lower commodity prices support and access to capital. Not material. reduces useful life Strategic decisions • increased cost of capital Quantification methodology • A number of mid and long-term LNG • unable to execute desired backfill and sales have also been executed including We have not identified any material financial sustain program without drawing down with QatarEnergy Trading, TotalEnergies, impacts in the current reporting period that additional debt and increasing gearing Glencore, Hokkaido Gas and Shizuoka Gas. are directly attributable to this risk. above stated limit. • Santos has supported the installation of Anticipated financial impact energy saving devices on two of the LNG carriers it has chartered and two of PNG Not quantifiable LNG’s project vessels. Quantification methodology • Recent customer activity continues to demonstrate strong demand for Santos’ Santos is unable to quantify the anticipated products. impact from this risk over the short, medium and long-term. There is significant uncertainty • In 2025, Santos signed a non-binding MOU surrounding future demand for oil, gas and with the Narrabri Shire Council for the LNG and related products. This demand can potential supply of natural gas from the be influenced by a range of factors, including Narrabri Gas project to a new industrial global supply levels, economic conditions and precinct in a deal designed to attract new growth and geopolitical events. Fluctuations in business and boost economic growth in oil and gas prices may result in both negative the region. The agreement follows similar and positive impacts. We test the resilience offtake arrangements signed with diversified of our portfolio against scenarios that could energy company ENGIE and mining and lead to lower demand for oil, gas and LNG. For infrastructure solutions provider Orica. further details refer to Portfolio resilience and scenario analysis on page 85. Relevant metrics Vulnerability metric Assumptions Related targets 6 mmboe of sales volume This metric calculates the portion of oil product sales volume as a percentage of total sales – (7 per cent) volume. Oil product sales volumes includes oil derived products, naphtha and excludes gas derived products, condensate and LPG. Whilst this risk relates to reduced demand for Santos’ oil, gas, LNG and other products, our assessment is that",-0.9583431116770953
Santos,esg_report,"only oil product volumes are potentially vulnerable to this risk from a transition to lower carbon products, although Santos notes the current vulnerability for oil product is low based on forecast demand growth in key industries such as petrochemicals, and where substitution at present is not possible, such as the aviation industry. We have assessed that gas product (including LNG) is not vulnerable on the basis they will have a significant role in meeting Asia and Australia’s decarbonisation targets. 79 Santos Annual Report 2025 S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Transition risk 8: Transition technologies not scalable Impact of Time horizon Related climate material transition Summary of impact to business model and value chain S M L business risk scenarios Risk type: Technology Transition technologies to support decarbonisation may not be developed or economically Project IEA NZE: scalable. The Midstream and Energy Solutions business unit is our decarbonisation business, development Lowers risk focussed on enabling the transition to a lower carbon energy future and on developing CCS For further S&P hubs designed to provide decarbonisation and carbon management services to Santos and third details refer Renaissance: parties. Our CCS hubs are located in Western Australia, Northern Australia and Moomba. to Directors Lowers risk Report. IEA STEPS: Unchanged Current impacts Anticipated impacts Management mitigation actions Santos’ CTAP continues to outline our current Santos anticipates transition technologies will Preventative controls potential decarbonisation initiatives that continue to be a risk over short, medium and Santos is actively managing this risk by provide a potential pathway for Santos to long-term time horizons due to the wide range ensuring we have a Climate Transition Action achieve both our own emissions reduction of risks associated with project development. Plan aligned to the Company’s strategy and targets and provide valuable services to Inability to utilise transition technologies could disciplined operating model. Key controls help our customers reduce emissions and potentially have a negative financial impact in the include: achieve their own targets. There is strong future. Examples of financial impacts include: customer interest in our CCS hubs and Santos • funding and disciplined capital allocation to has signed a series of memorandums of • higher costs to manage emissions CTAP projects understanding with domestic and international reductions and meet targets • Opportunity Development Process (ODP) third parties. As well as CCS, Santos is • market loss / limited",-0.9773142181802541
Santos,esg_report,"return on investment for successful delivery of projects also focussed on electrification, including • impacts on capital expenditure • technology trials, building a portfolio of renewable power, to decarbonise our onshore • higher capital expenditure required to meet potentially viable technologies operations in eastern and northern Australia. emissions reductions and targets. • disciplined low-cost operating model Refer to Delivering on our Climate Transition Action Plan for further details on Santos’ Anticipated financial impact • portfolio optimisation including scenario analysis and long-term planning. progress during 2025. Over the short to medium term, we anticipate $500 million to $1 billion could be Strategic decisions Current financial impact invested in operational efficiency projects, • Refer to Delivering on our Climate Transition In 2025, Santos’ CTAP activities and other CCS and low carbon fuels hubs and Action Plan for further details. associated capital expenditure was nature-based projects with the potential $136 million. For further details refer to to generate carbon credits, depending on Capital allocation and governance on page 55. working interest, customer demand and value accretion. Investments must meet Santos’ Quantification methodology economic hurdles. In the long-term we expect Santos’ CTAP represents the combined decarbonisation spend to continue to be subject financial impact across multiple climate- to our investment hurdles. However, the energy related risks and opportunities. There is likely transition will not be linear. There is a range cross over with Transition risk 9, Transition of uncertainty associated with the potential opportunity 1 and Transition opportunity 2. pathway Santos is currently following to achieve It is not possible to reliably allocate Santos’ our net-zero equity Scope 1 and 2 emissions CTAP investments to individual climate-related targets. To mitigate these risks and for Santos to risks and opportunities in a way that would be best placed to achieve our decarbonisation be meaningful to users of this report. Santos’ targets and maintain resilience through the CTAP capital expenditure represents actual energy transition, Santos seeks to retain the costs incurred in the reporting period. flexibility to invest in multiple pathways. Quantification methodology Anticipated financial impact is based on our five-year plan. This includes the current planned CTAP spend with a reasonable level of confidence. CTAP projects outside of this timeframe are currently being explored but there is no certainty at this point that these will be undertaken. There is significant uncertainty associated with the basis for any financial quantification of the anticipated CTAP spend beyond",0.9477056553587317
Santos,esg_report,"progressed. Current impacts Anticipated impacts Management mitigation actions Santos’ CTAP continues to outline our In the short to medium term we do not Preventative controls current potential decarbonisation initiatives anticipate risk of failing to achieve net-zero Santos is actively managing this risk by that provide a potential pathway for Santos Scope 1 emission reduction targets by 2040 ensuring we have a Climate Transition Action to achieve our emission reduction. Santos’ and net-zero Scope 2 emissions by 2050 as Plan aligned to the Company’s strategy and net-zero emissions reduction targets we continue to consider potential pathways disciplined operating model. Key controls remain a strong focus in the delivery of our to achieving our targets. In the longer term, include: strategic commitments. In 2025, Scope 1 Santos’ CTAP will continue to evolve to and 2 net emissions (equity share) reduced incorporate changes in the global energy • CTAP to 3.41 MtCO2e driven by the start-up of transition environment and technological • asset emissions controls Moomba CCS in September 2024. Refer to developments. Our disciplined economic • Santos Midstream and Energy Solutions and Delivering on our Climate Transition Action and commercial criteria are being applied multiple hub structure Plan for further details on Santos’ progress to inform investment decisions and create during 2025, and refer to Targets and metrics value for shareholders, as we continue our • technology trials, building a portfolio of on page 64. transformative decarbonisation journey. potentially viable technologies Examples of financial impacts include: • disciplined low-cost operating model. Refer to Emissions performance for further details on page 51. • higher capital expenditure required to meet Strategic decisions emissions reductions and targets Current financial impact • Refer to Delivering on our Climate Transition • reduction in capital availability. Action Plan for further details. Current financial impact detailed under Transition risk 8 due to cross over with other Refer to Targets and metrics for further details climate-related risks and opportunities. of Santos’ anticipated increase in Scope 1 and 2 emissions by 2030 on page 64. Quantification methodology Anticipated financial impact Santos’ CTAP represents the combined financial impact across multiple climate- Anticipated financial impact detailed under related risks and opportunities. There is likely Transition risk 8 due to cross over with other cross over with Transition risk 8, Transition climate-related risks and opportunities. opportunity 1 and Transition opportunity 2. Quantification methodology It is not possible to reliably allocate Santos’ CTAP investments to",-0.6203158884309232
Santos,esg_report,"individual climate-related Quantification methodology detailed under risks and opportunities in a way that would Transition risk 8 due to cross over with other be meaningful to users of this report. Santos’ climate-related risks and opportunities. CTAP capital expenditure represents actual costs incurred in the reporting period and aRleiglenveadn wt mithe toruicrs fi nancial report. Vulnerability metric Assumptions Related targets $4,833 million assets (22 per cent) Same as Transition risk 8. Refer to Targets and metrics 81 Santos Annual Report 2025 S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Transition opportunity 1: Transition technologies Impact of Time horizon Related climate material transition Summary of impact to business model and value chain S M L business risk scenarios Opportunity type: Technology Transition technologies to support third-party decarbonisation and development of low Project IEA NZE: carbon fuels are economically scalable. The Midstream and Energy Solutions business unit is development Increases our decarbonisation business, focussed on enabling the transition to a lower carbon energy opportunity For further future, and on developing three CCS hubs designed to provide decarbonisation and carbon details refer S&P management services to Santos and third parties. Our CCS hubs are located in Western to Directors Renaissance: Australia, Northern Australia and Timor-Leste and Moomba. Midstream and Energy Solutions will Report. Increases seek to develop low carbon fuels as market and customer demand evolves in the decades ahead. opportunity IEA STEPS: Unchanged Current impacts Anticipated impacts Management actions Santos’ CTAP continues to outline our current In the short term we see limited opportunity Santos is actively managing this opportunity potential decarbonisation initiatives that for the development of low carbon fuels as by ensuring we have a Climate Transition provide a potential pathway for Santos to we continue to explore technology options Action Plan aligned to the company’s strategy achieve both our own emission reduction and market demand is nascent. In the medium and disciplined operating model. Key controls targets and provide valuable services to help to long-term we anticipate there will be include: our customers reduce emissions and achieve opportunity to economically scale transition • CTAP their own targets. There is strong customer technologies to develop carbon management interest in our CCS hubs and Santos has services, and low carbon fuels, to support our • funding and disciplined capital allocation to signed a series of MOUs with domestic and emission reduction targets and third-party CTAP",-0.14251528307795525
Santos,esg_report,"projects international third parties. As well as CCS, decarbonisation as market demand develops. • ODP for successful delivery of projects Santos is also focussed on electrification, Ability to utilise transition technologies could • technology trials, building a portfolio of including renewable power, to decarbonise our have a positive financial impact in the future. potentially viable technologies onshore operations in eastern and northern Examples of financial impacts include: • disciplined low-cost operating model. Australia. • lower costs to manage emissions reductions Refer to Delivering on our Climate Transition and meet targets Strategic decisions Action Plan for further details on Santos’ • increased revenue due to increased • Refer to Delivering on our Climate Transition progress during 2025. demand for Santos’ low carbon fuels Action Plan for further details. Current financial impact • lower capital expenditure required to meet emissions reductions and targets. Current financial impact detailed under Transition risk 8 due to cross over with other Anticipated financial impact climate-related risks and opportunities. For Anticipated financial impact detailed under further details refer to Capital allocation and Transition risk 8 due to cross over with other governance on page 55. climate-related risks and opportunities. Quantification methodology Our anticipated CTAP spend represents Santos’ CTAP represents the combined potential investment in operational efficiency financial impact across multiple climate- projects, other CCS and low carbon fuels hubs, related risks and opportunities. There is likely which could generate new revenue streams in cross over with Transition risk 8, Transition the future as market and customer demand risk 9 and Transition opportunity 2. It is not evolves. possible to reliably allocate Santos’ CTAP Quantification methodology investments to individual climate-related risks and opportunities in a way that would Quantification methodology detailed under be meaningful to users of this report. Santos’ Transition risk 8 due to cross over with other CTAP capital expenditure represents actual climate-related risks and opportunities. costs incurred in the reporting period and aligned with our financial report. Relevant metrics Alignment metric Assumptions Related targets $254 million assets (1 per cent) This metric calculates the portion of Santos’ technology-based decarbonisation assets as Refer to Targets a portion of total decarbonisation assets and total oil and gas assets. Santos’ nature-based and metrics. decarbonisation assets are excluded from this calculation. This metric provides insights into the relative value of fixed assets aligned to this opportunity as a proportion of total fixed assets. 82 Overview Sustainability Sustainability Governance Reserves",0.8682583356276155
Santos,esg_report,"Directors’ Remuneration Financial Additional Report Report Statement Report Report Report information (voluntary) (mandatory) S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Transition opportunity 2: Low carbon fuels Impact of Time horizon Related climate material transition Summary of impact to business model and value chain S M L business risk scenarios Opportunity type: Market Santos meets increased demand for lower carbon fuels at a competitive price point. Volatility in oil IEA NZE: Santos is investigating low carbon fuel opportunities which could deliver long-term reliable and gas prices Increases and sustainable energy for our customers. Santos’ Midstream and Energy Solutions business unit opportunity For further is aiming to pursue this opportunity to develop new revenue streams, as customer details refer S&P demand evolves. to Directors Renaissance: Report. Increases opportunity IEA STEPS: Unchanged Current impacts Anticipated impacts Management actions Santos’ CTAP continues to outline our current In the short-term we see limited opportunity Santos is actively managing this potential potential decarbonisation initiatives that for the development of low carbon fuels as opportunity by ensuring we have a Climate provide a potential pathway for Santos to we continue to explore technology options Transition Action Plan aligned to the Company’s achieve both our own emission reduction and market demand is nascent. In the medium strategy and disciplined operating model. Key targets and provide valuable services to to long-term we anticipate there will be controls include: help our customers reduce emissions and opportunity to economically scale transition • disciplined low-cost operating model achieve their own targets. In 2025, Santos has technologies to develop carbon management completed a joint study agreement for early services, and low carbon fuels, to support our • CTAP engineering studies on a synthetic gas facility emission reduction targets and third-party • funding and disciplined capital allocation to in the Cooper Basin with Japanese gas utilities decarbonisation as market demand develops. CTAP projects Tokyo Gas, Osaka Gas and Toho Gas. Refer to Ability to meet increased demand for lower • pursuit of future income streams from Delivering on our Climate Transition Action carbon fuels at a competitive price could have products and services that are attractive to Plan for further details on Santos’ progress a positive financial impact in the future. An consumers. during 2025. example of financial impacts include increased revenue due to increased demand for Santos’ Strategic decisions Current financial impact low carbon fuels.",0.7328857090324163
Santos,esg_report,"• Refer to Delivering on our Climate Transition Current financial impact detailed under Anticipated financial impact Action Plan for further details. Transition risk 8 due to cross over with other climate-related risks and opportunities. For Anticipated financial impact detailed under further details refer to Capital allocation and Transition risk 8 due to cross over with other governance on page 55. climate-related risks and opportunities. Quantification methodology Our anticipated CTAP spend represents potential investment in operational efficiency Santos’ CTAP represents the combined projects, other CCS and low carbon fuels hubs, financial impact across multiple climate- which could generate new revenue streams in related risks and opportunities. There is likely the future as market and customer demand cross over with Transition risk 8, Transition evolves. risk 9 and Transition opportunity 1. It is not possible to reliably allocate Santos’ CTAP Quantification methodology investments to individual climate-related Quantification methodology detailed under risks and opportunities in way that would be Transition risk 8 due to cross over with other meaningful to users of this report. Santos’ climate-related risks and opportunities. CTAP capital expenditure represents actual costs incurred in the reporting period and aligned with our financial report. Relevant metrics Alignment metric Assumptions Related targets $4,483 million of revenue This metric calculates the portion of Santos’ gas derived revenue, including LNG, as a Refer to Targets (88 per cent) percentage of total product revenue in the reporting period. Gas derived revenue, including and metrics. LNG is aligned to this opportunity on the basis that gas is critical to the energy transition and underpinned by our strategy to explore low carbon fuel opportunities, which leverages existing infrastructure and customers. This metric deems all gas derived revenue, including LNG is aligned to this opportunity, although Santos notes alignment is likely to vary based on asset location and customer demand is currently nascent. 83 Santos Annual Report 2025 S = Short (0-1 yrs), M = Medium (1-5 yrs), L = Long (5-30 yrs) Physical risk 1: Flooding in the Cooper Basin Impact of Time horizon Related climate material physical Summary of impact to business model and value chain S M L business risk scenarios Risk type: Physical1 Increased extreme rain events impacts operations or damages assets and supporting Climate Higher infrastructure in the Cooper Basin. This could include wider infrastructure, such as third-party change. temperature roads and pipelines, which could impact supply chain and transport of product to",0.003768131136894226
Santos,esg_report,"point of sale. physical For further scenarios details refer anticipated to Directors to increase Report. the impact of extreme weather events Current impacts Anticipated impacts Management mitigation actions Santos continues to monitor the risk of Santos anticipates our operations will be As long-term operators in the Cooper Basin, we extreme rain to our operations in the Cooper exposed to physical climate-related risks have extensive experience in managing extreme Basin. During 2025, we experienced flooding over the short, medium and long-term. weather events. Flood events have occurred in the Cooper Basin which resulted in the Currently observed weather impacts have several times over the past 50 years (1974, shutting-in of over 200 wells and several been considered and built into our long-term 1990, 2010 and 2025). This is a known risk that upstream compressor stations, and impacts to plans, whist acknowledging that the impacts of is assessed and managed as part of our base roads and supporting infrastructure relied on climate change may lead to an increase in the business operations with controls including: for supply chain and logistics. frequency and intensity of extreme rain events. • weather monitoring We will continue to monitor these plans and With a dedicated flood response team determine whether further adaptation action • historic flood mapping focussed on safely recovering production, is needed. The anticipated impact of weather • operational experience with high rain and continuing operations and restoring access to is not separately quantified in our long-term flood events key roads and infrastructure, Santos maintained continuous production and drilling program plans. They are incorporated into modelling • equipment designed, operated and throughout the 2025 flood event. Production assumptions, examples include campaign maintained for the operating environment scheduling, non-productive time and facility recovery continues as flood waters recede, with • rainfall and flood preparedness plans uptime assumptions. production returned to pre-flood levels. • return-to-plan procedures Potential financial impacts include: Current financial impact • supply chain and logistic contingency plans Santos’ flood related costs in 2025 were • delayed / decreased production from wells • established working relationships with $21.9 million, related to flood preparations shut-in external stakeholders including landholders, and response, well and facility re-instatement, • increased transport and logistics costs. joint ventures, transport departments and road repair, logistics and operations support. For further details in relation to the impact of shire councils. An insurance claim related to these flood costs physical climate-related risks on",-0.9865976753644645
Santos,esg_report,"asset carrying Strategic decisions has been submitted by Santos. In 2025, an values refer to Note 1.3 Significant accounting • Santos regularly reviews and updates risk initial $4 million payment was received. judgements, estimates and assumptions in the assessments to capture learnings and data. Financial Report. Refer to Financial Report Note 1.3 Significant accounting estimates, judgment and Anticipated financial impact assumptions for further details of impact of Not quantifiable. Cooper flooding. Quantification methodology Refer to Directors’ Report Operating and Financial Review for further details of the Santos is unable to quantify the anticipated impact of flooding in the Cooper Basin in impacts from this risk over the short, medium 2025 on page 135. and long-term. There is significant uncertainty associated with the basis for any financial Quantification methodology quantification of the anticipated financial Santos has a robust budgeting and finance impacts due to the significant uncertainty of process that includes regular review of all the likelihood, severity and area of asset(s) spend. As part of this finance review process, effected and the continuous development of the impact of the Cooper Basin floods has controls to manage this risk and subsequent been calculated based on actual impact to adaption planning. We have a range of production and operating costs. management actions focussed on addressing this risk and detailed in this table. Santos conducts physical scenario analysis to identify weather-related risk for each regional business unit, and this risk identification is used to support ongoing weather related risk management. For further details refer to Physical risk scenario analysis on page 85. Relevant metrics Vulnerability metric Assumptions Related targets $2,034 million assets This metric calculates the portion of Cooper Basin’s oil and gas assets and decarbonisation – (9 per cent) assets as a percentage of total oil and gas assets and decarbonisation assets. Exploration and evaluation assets are typically not vulnerable to extreme rain. This metric deems all Cooper Basin’s oil and gas assets and decarbonisation assets are potentially vulnerable to damage from extreme rain. However, Santos notes this vulnerability will differ significantly by asset type and location of the extreme rain event, and the metric assumes unmitigated response. 1 For further information on physical risks for Santos’ operations refer to Portfolio resilience and scenario analysis on page 85. 84 Overview Sustainability Sustainability Governance Reserves Directors’ Remuneration Financial Additional Report Report Statement Report Report Report information (voluntary) (mandatory) Section 6 Portfolio resilience and",-0.9495210994500667
